DATE,TIME,NAME,Mw,R_EPI,R_HYP,H,PGA_ew,PGA_ns,PGV_ew,PGV_ns,SOIL
20130326,"233523,2",ZEI,"4,6","186,543","186,6371",4,"2,60E-04","2,57E-04","2,66E-05","2,40E-05","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130326,"233523,2",VLKR,"4,6","242,347","242,3922",4,"4,87E-06","4,03E-06","8,91E-07","6,41E-07",Песчано-валунно-галечные отложения
20130326,"233523,2",VLKR,"4,6","242,347","242,3922",4,"5,25E-05","4,37E-05","9,36E-06","6,96E-06",Песчано-валунно-галечные отложения
20130326,"233523,2",ANN,"4,6","394,1","394,1209",4,"3,05E-05","4,07E-05","2,99E-06","3,10E-06","Суглинок, аллювий, глины сланцеватые, песчаники"
20130326,"233523,2",DBC,"4,6","417,677","417,7052",4,"6,43E-05","4,08E-05","6,43E-06","6,45E-06",Известняк
20130326,"233523,2",ALER,"4,6","191,168","191,2212",4,"4,58E-04","5,49E-04","4,26E-05","4,35E-05",
20130326,"233523,2",ARNR,"4,6","209,091","209,1377",4,"7,42E-05","8,43E-05","9,67E-06","1,32E-05",Песчано-валунно-галечные отложения
20130326,"233523,2",BTKR,"4,6","229,595","229,641",4,"9,61E-05","8,95E-05","1,17E-05","1,20E-05","Суглинки и супеси, ниже по разрезу глины"
20130326,"233523,2",ARNR,"4,6","209,091","209,1377",4,"6,93E-05","8,05E-05","9,44E-06","1,20E-05",Песчано-валунно-галечные отложения
20130326,"233523,2",LACR,"4,6","216,326","216,3903",4,"1,95E-04","1,81E-04","1,06E-05","1,05E-05","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20130326,"233523,2",LSNR,"4,6","169,737","169,8014",4,"1,75E-04","2,10E-04","1,90E-05","1,53E-05","Глины, суглинки, супесь,"
20130326,"233523,2",ALER,"4,6","191,168","191,2212",4,"4,58E-04","5,49E-04","4,26E-05","4,35E-05",
20130326,"233523,2",NEY,"4,6","82,133","82,3316",4,"2,35E-03","4,77E-03","1,70E-04","1,96E-04",
20130326,"233523,2",GNBR,"4,6","440,157","440,1878",4,"2,41E-05","1,87E-05","2,99E-06","2,21E-06",Известняк
20130326,"233523,2",KIV0,"4,6","109,391","109,5143",4,"5,93E-02","4,42E-02","3,37E-03","3,13E-03",Известняк
20130326,"233523,2",BTKR,"4,6","229,595","229,641",4,"9,61E-05","8,95E-05","1,17E-05","1,20E-05","Суглинки и супеси, ниже по разрезу глины"
20130326,"233523,2",MAK,"4,6","472,222","472,2393",4,"3,20E-05","2,42E-05","5,67E-06","2,83E-06",Аллювиальные отложения
20130326,"233523,2",KMGR,"4,6","257,437","257,4806",4,"1,92E-04","1,17E-04","1,58E-05","1,19E-05","Супесь, суглинок"
20130326,"233523,2",KGUR,"4,6","288,822","288,8506",4,"2,88E-05","3,46E-05","5,05E-06","5,07E-06",
20130326,"233523,2",AGYR,"4,6","235,778","235,8129",4,"8,26E-04","1,24E-03","6,45E-05","1,12E-04",
20130331,"70239,4",LZRR,"4,4","616,731","619,5639",59,"2,50E-05","1,79E-05","5,00E-07","3,20E-07",
20130331,"70239,4",URKR,"4,4","84,777","104,0521",59,"1,93E-03","3,48E-03","1,02E-04","1,23E-04",Скальные породы
20130331,"70239,4",VLKR,"4,4","177,75","187,5014",59,"5,51E-06","9,16E-06","3,25E-07","4,04E-07",Песчано-валунно-галечные отложения
20130331,"70239,4",ZEI,"4,4","234,534","242,3183",59,"1,76E-04","1,75E-04","3,98E-06","4,33E-06","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130331,"70239,4",ARNR,"4,4","212,708","220,8516",59,"3,94E-05","3,91E-05","3,01E-06","2,57E-06",Песчано-валунно-галечные отложения
20130331,"70239,4",AKT,"4,4","144,371","156,3867",59,"6,65E-04","5,39E-04","3,00E-05","3,08E-05",Аргиллит
20130331,"70239,4",BTLR,"4,4","45,043","75,0018",59,"1,46E-03","5,27E-04","7,54E-05","3,58E-05",Песчаник
20130331,"70239,4",DIGR,"4,4","261,908","268,8958",59,"7,66E-05","9,17E-05","1,48E-06","1,38E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20130331,"70239,4",DRN,"4,4","143,453","155,1045",59,"2,39E-04","2,55E-04","1,24E-05","1,45E-05",Известняк
20130331,"70239,4",DVE,"4,4","67,478","90,1627",59,"1,45E-03","1,26E-03","1,16E-04","6,73E-05",
20130331,"70239,4",GOF,"4,4","407,402","411,6941",59,"1,69E-04","1,53E-04","4,88E-06","4,68E-06",Песчано-глинистые осадки
20130331,"70239,4",HNZR,"4,4","2,738","60,7357",59,"1,27E-02","2,38E-02","2,67E-04","5,59E-04","Скала, известняк"
20130331,"70239,4",KBTC,"4,4","305,164","310,9463",59,"1,31E-04","1,19E-04","5,22E-06","4,51E-06",Глина
20130331,"70239,4",KMGR,"4,4","163,533","174,1028",59,"1,85E-04","2,48E-04","1,55E-05","1,21E-05","Супесь, суглинок"
20130331,"70239,4",KORR,"4,4","226,712","234,4198",59,"8,98E-05","1,16E-04","7,42E-06","8,64E-06","Суглинки, глины с прослоями песков"
20130331,"70239,4",LACR,"4,4","202,985","211,7454",59,"1,62E-04","1,30E-04","8,24E-06","8,30E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20130331,"70239,4",LSNR,"4,4","252,791","259,7391",59,"7,82E-05","9,50E-05","2,64E-06","2,25E-06","Глины, суглинки, супесь,"
20130331,"70239,4",LZRR,"4,4","616,731","619,5639",59,"2,50E-05","1,79E-05","5,00E-07","3,20E-07",
20130331,"70239,4",MAK,"4,4","75,106","95,5346",59,"1,47E-03","1,75E-03","5,44E-05","4,84E-05",Аллювиальные отложения
20130331,"70239,4",NCK,"4,4","277,021","283,3388",59,"6,91E-05","4,80E-05","4,11E-06","3,73E-06",
20130331,"70239,4",NEY,"4,4","337,261","342,6825",59,"0,00E+00","5,90E-05","0,00E+00","2,31E-06",
20130331,"70239,4",PYA1,"4,4","339,967","345,1542",59,"5,78E-05","5,95E-05","1,10E-06","1,21E-06",
20130331,"70239,4",URKR,"4,4","84,777","104,0521",59,"1,93E-03","3,48E-03","1,02E-04","1,23E-04",Скальные породы
20130331,"70239,4",VLKR,"4,4","177,75","187,5014",59,"2,99E-05","4,99E-05","3,50E-06","4,37E-06",Песчано-валунно-галечные отложения
20130331,"70239,4",DVE,"4,4","67,478","90,1627",59,"1,82E-03","1,58E-03","1,16E-04","6,73E-05",
20130331,"70239,4",ARNR,"4,4","212,708","220,8516",59,"4,21E-05","4,32E-05","3,38E-06","2,55E-06",Песчано-валунно-галечные отложения
20130331,"70239,4",VLKR,"4,4","177,75","187,5014",59,"2,76E-06","4,58E-06","3,25E-07","4,04E-07",Песчано-валунно-галечные отложения
20130331,"70239,4",KBTC,"4,4","305,164","310,9463",59,"4,29E-04","3,91E-04","1,71E-05","1,48E-05",Глина
20130331,"70239,4",DIGR,"4,4","261,908","268,8958",59,"7,66E-05","9,17E-05","1,48E-06","1,38E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20130331,"70239,4",STDR,"4,4","236,686","244,0142",59,"3,50E-05","3,03E-05","2,49E-06","2,16E-06",Песчано-валунно-галечные отложения
20130331,"70239,4",BEYR,"4,4","357,262","362,2126",59,"0,00E+00","8,22E-05","0,00E+00","1,44E-06",Мергелистые известняки
20130331,"70239,4",BTKR,"4,4","201,304","209,9401",59,"8,66E-05","6,51E-05","4,74E-06","5,44E-06","Суглинки и супеси, ниже по разрезу глины"
20130331,"70239,4",ZEI,"4,4","234,534","242,3183",59,"1,76E-04","1,75E-04","3,98E-06","4,33E-06","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130331,"70239,4",NVNR,"4,4","448,507","452,4155",59,"1,92E-05","9,69E-05","7,19E-07","3,53E-06",
20130331,"70239,4",PRTR,"4,4","240,342","247,5103",59,"3,26E-04","2,37E-04","1,01E-05","6,34E-06","Глина, суглинок, песчано-валунно-галечные отложения"
20130416,"122656,9",AKT,"4,5","93,597","93,867",6,"3,37E-03","2,68E-03","1,48E-04","1,33E-04",Аргиллит
20130416,"122656,9",ALER,"4,5","473,61","473,6547",6,"6,21E-05","5,68E-05","6,75E-06","6,79E-06",
20130416,"122656,9",ARNR,"4,5","296,74","296,8094",6,"5,62E-05","6,28E-05","8,74E-06","8,20E-06",Песчано-валунно-галечные отложения
20130416,"122656,9",ARNR,"4,5","296,74","296,8094",6,"5,32E-05","5,66E-05","8,57E-06","8,20E-06",Песчано-валунно-галечные отложения
20130416,"122656,9",ARXR,"4,5","543,029","543,0808",6,"3,92E-05","3,99E-05","2,40E-06","2,69E-06",
20130416,"122656,9",BEYR,"4,5","440,276","440,3267",6,"3,64E-05","1,86E-05","4,73E-06","3,05E-06",Мергелистые известняки
20130416,"122656,9",BTKR,"4,5","284,59","284,6664",6,"1,51E-04","1,16E-04","1,74E-05","1,90E-05","Суглинки и супеси, ниже по разрезу глины"
20130416,"122656,9",BTKR,"4,5","284,59","284,6664",6,"1,54E-04","1,45E-04","1,33E-05","1,31E-05","Суглинки и супеси, ниже по разрезу глины"
20130416,"122656,9",BTLR,"4,5","129,059","129,2471",6,"4,78E-04","3,44E-04","5,71E-05","3,42E-05",Песчаник
20130416,"122656,9",DIGR,"4,5","345,206","345,2965",6,"1,60E-05","1,56E-05","1,94E-06","2,22E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20130416,"122656,9",DOMR,"4,5","509,412","509,4688",6,"3,34E-05","2,92E-05","2,27E-06","1,72E-06",
20130416,"122656,9",DRN,"4,5","60,505","60,7998",6,"1,59E-03","1,23E-03","8,93E-05","9,27E-05",Известняк
20130416,"122656,9",DVE,"4,5","148,551","148,7066",6,"4,71E-04","4,50E-04","6,15E-05","5,61E-05",
20130416,"122656,9",ERBR,"4,5","691,305","691,3336",6,"4,67E-04","3,49E-04","2,93E-05","3,93E-05",
20130416,"122656,9",GOF,"4,5","484,296","484,3369",6,"2,53E-04","0,00E+00","1,00E-05","0,00E+00",Песчано-глинистые осадки
20130416,"122656,9",GRO,"4,5","202,736","202,8293",6,"3,86E-04","4,56E-04","5,43E-05","8,00E-05",Галечники
20130416,"122656,9",HNZR,"4,5","86,593","86,9324",6,"1,93E-03","1,86E-03","1,88E-04","1,58E-04","Скала, известняк"
20130416,"122656,9",KMGR,"4,5","247,547","247,6387",6,"5,25E-06","5,55E-06","5,19E-07","1,09E-06","Супесь, суглинок"
20130416,"122656,9",LACR,"4,5","286,314","286,4064",6,"1,29E-04","1,22E-04","1,02E-05","1,04E-05","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20130416,"122656,9",LSNR,"4,5","336,837","336,9031",6,"4,91E-05","4,26E-05","8,58E-06","9,21E-06","Глины, суглинки, супесь,"
20130416,"122656,9",LZRR,"4,5","700,766","700,7932",6,"5,02E-06","4,22E-06","8,45E-07","6,43E-07",
20130416,"122656,9",NEY,"4,5","421,175","421,2457",6,"3,42E-05","3,66E-05","5,46E-06","6,99E-06",
20130416,"122656,9",NVNR,"4,5","530,431","530,4689",6,"2,51E-05","1,40E-04","1,83E-06","7,50E-06",
20130416,"122656,9",PRTR,"4,5","321,936","321,9945",6,"0,00E+00","1,45E-04","0,00E+00","1,28E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20130416,"122656,9",PYA1,"4,5","422,419","422,4708",6,"3,47E-06","3,57E-06","1,50E-07","1,38E-07",
20130416,"122656,9",RPOR,"4,5","625,701","625,7358",6,"5,93E-06","4,94E-06","4,22E-07","6,77E-07",
20130416,"122656,9",SHA1,"4,5","441,152","441,2267",6,"3,04E-05","4,68E-05","4,42E-06","6,26E-06",Известняк
20130416,"122656,9",STDR,"4,5","320,499","320,5619",6,"5,82E-05","7,14E-05","1,18E-05","1,13E-05",Песчано-валунно-галечные отложения
20130416,"122656,9",TRKR,"4,5","289,025","289,0902",6,"2,47E-04","1,88E-04","2,49E-05","2,56E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20130416,"122656,9",URKR,"4,5","18,761","20,1421",6,"1,39E-03","8,18E-02","4,22E-05","3,10E-03",Скальные породы
20130416,"122656,9",VLKR,"4,5","261,805","261,8902",6,"7,77E-05","7,73E-05","1,88E-05","1,78E-05",Песчано-валунно-галечные отложения
20130416,"122656,9",VLKR,"4,5","261,805","261,8902",6,"7,21E-06","7,13E-06","1,74E-06","1,65E-06",Песчано-валунно-галечные отложения
20130416,"122656,9",ZEI,"4,5","317,444","317,5429",6,"9,77E-05","8,47E-05","8,13E-06","8,35E-06","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130418,203851,AKT,"4,3","63,787","66,3094",17,"1,57E-03","1,28E-03","7,32E-05","5,16E-05",Аргиллит
20130418,203851,ARNR,"4,3","338,523","338,9709",17,"1,73E-05","8,96E-06","5,18E-07","6,48E-07",Песчано-валунно-галечные отложения
20130418,203851,BTLR,"4,3","197,707","198,522",17,"5,41E-05","3,44E-05","4,38E-06","2,53E-06",Песчаник
20130418,203851,DBC,"4,3","221,61","222,3277",17,"2,33E-04","1,42E-04","1,51E-05","9,66E-06",Известняк
20130418,203851,DRN,"4,3","142,866","143,8715",17,"2,48E-04","2,50E-04","1,48E-05","1,16E-05",Известняк
20130418,203851,DVE,"4,3","230,453","231,1394",17,"4,23E-05","3,21E-05","3,96E-06","2,82E-06",
20130418,203851,GNBR,"4,3","150,503","151,6007",17,"2,71E-04","1,90E-04","1,18E-05","7,96E-06",Известняк
20130418,203851,GRO,"4,3","285,061","285,5764",17,"2,45E-05","3,09E-05","3,11E-06","4,02E-06",Галечники
20130418,203851,HNZR,"4,3","172,827","173,8329",17,"2,07E-04","2,04E-04","1,02E-05","1,02E-05","Скала, известняк"
20130418,203851,KBTC,"4,3","438,594","438,9505",17,"2,93E-05","3,14E-05","1,98E-06","1,69E-06",Глина
20130418,203851,KMGR,"4,3","295,753","296,2845",17,"4,70E-05","3,20E-05","3,12E-06","2,11E-06","Супесь, суглинок"
20130418,203851,MAK,"4,3","212,475","213,1573",17,"1,11E-04","1,21E-04","8,06E-06","9,92E-06",Аллювиальные отложения
20130418,203851,ZEI,"4,3","335,466","335,9995",17,"3,51E-05","3,57E-05","2,29E-06","2,03E-06","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130528,"951,8",AGYR,"4,8","239,48","239,5333",5,"3,51E-03","4,33E-03","3,05E-04","4,49E-04",
20130528,"951,8",ARNR,"4,8","209,763","209,833",5,"7,63E-05","5,10E-05","9,67E-06","8,72E-06",Песчано-валунно-галечные отложения
20130528,"951,8",ARNR,"4,8","209,763","209,833",5,"7,06E-05","4,60E-05","9,45E-06","8,59E-06",Песчано-валунно-галечные отложения
20130528,"951,8",BEYR,"4,8","128,446","128,5716",5,"2,64E-03","7,27E-04","1,16E-04","3,78E-05",Мергелистые известняки
20130528,"951,8",BTKR,"4,8","231,237","231,3047",5,"7,89E-05","7,20E-05","1,16E-05","1,23E-05","Суглинки и супеси, ниже по разрезу глины"
20130528,"951,8",BTKR,"4,8","231,237","231,3047",5,"5,76E-05","7,25E-05","1,22E-05","1,39E-05","Суглинки и супеси, ниже по разрезу глины"
20130528,"951,8",DIGR,"4,8","156,399","156,5513",5,"8,47E-05","1,60E-04","5,87E-06","8,85E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20130528,"951,8",DIGR,"4,8","156,399","156,5513",5,"8,61E-05","1,61E-04","5,97E-06","8,88E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20130528,"951,8",ERBR,"4,8","297,218","297,265",5,"6,28E-05","4,92E-05","9,54E-06","4,55E-06",
20130528,"951,8",GNBR,"4,8","439,117","439,1609",5,"1,75E-05","1,68E-05","3,50E-06","3,31E-06",Известняк
20130528,"951,8",GUZR,"4,8","155,948","156,0566",5,"5,25E-04","5,44E-04","4,73E-05","5,12E-05",
20130528,"951,8",KBTC,"4,8","154,587","154,6916",5,"8,63E-04","9,34E-04","4,56E-05","4,91E-05",Глина
20130528,"951,8",KGUR,"4,8","295,18","295,2235",5,"9,62E-05","1,72E-04","2,55E-05","2,31E-05",
20130528,"951,8",KIV0,"4,8","117,103","117,2668",5,"3,50E-02","3,64E-02","3,36E-03","3,25E-03",Известняк
20130528,"951,8",KMGR,"4,8","257,665","257,7289",5,"8,13E-05","1,08E-04","1,32E-05","1,17E-05","Супесь, суглинок"
20130528,"951,8",KORR,"4,8","192,691","192,7729",5,"1,24E-04","1,37E-04","2,55E-05","2,31E-05","Суглинки, глины с прослоями песков"
20130528,"951,8",LABN,"4,8","179,546","179,6239",5,"7,50E-04","8,14E-04","1,09E-04","8,60E-05",
20130528,"951,8",LACR,"4,8","215,163","215,2545",5,"1,20E-04","1,03E-04","9,47E-06","9,73E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20130528,"951,8",LSNR,"4,8","170,889","170,9832",5,"1,33E-04","1,67E-04","1,87E-05","1,75E-05","Глины, суглинки, супесь,"
20130528,"951,8",LZRR,"4,8","204,721","204,7865",5,"2,32E-03","2,13E-03","1,61E-04","1,95E-04",
20130528,"951,8",NCK,"4,8","157,2","157,2962",5,"2,65E-04","3,10E-04","6,77E-05","4,18E-05",
20130528,"951,8",NEY,"4,8","83,19","83,4606",5,"3,36E-03","5,01E-03","9,33E-05","1,53E-04",
20130528,"951,8",NVNR,"4,8","159,976","160,0651",5,"1,68E-03","2,20E-03","8,59E-05","8,01E-05",
20130528,"951,8",PRTR,"4,8","217,769","217,8296",5,"2,41E-04","1,84E-04","2,81E-05","2,17E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20130528,"951,8",PYA1,"4,8","148,617","148,723",5,"8,33E-05","1,37E-04","2,54E-06","4,08E-06",
20130528,"951,8",RP2R,"4,8","127,808","127,9284",5,"9,06E-03","0,00E+00","5,62E-04","0,00E+00",
20130528,"951,8",SOC,"4,8","162,341","162,4236",5,"2,39E-04","0,00E+00","1,51E-05","0,00E+00",Глинистые сланцы
20130528,"951,8",STDR,"4,8","192,558","192,6324",5,"6,37E-05","7,42E-05","1,18E-05","1,17E-05",Песчано-валунно-галечные отложения
20130528,"951,8",TPSR,"4,8","231,922","231,9776",5,"1,58E-03","1,02E-03","1,01E-04","8,18E-05",
20130528,"951,8",ZEI,"4,8","184,768","184,8978",5,"2,33E-04","1,68E-04","2,24E-05","1,81E-05","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130528,"951,8",ZEI,"4,8","184,768","184,8978",5,"2,24E-04","1,61E-04","1,83E-05","1,75E-05","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130917,"40912,9",ARNR,"5,1","170,136","171,0255",17,"4,07E-04","3,18E-04","5,76E-05","1,45E-05",Песчано-валунно-галечные отложения
20130917,"40912,9",BTKR,"5,1","173,12","174,0118",17,"5,62E-04","4,98E-04","7,67E-05","9,22E-05","Суглинки и супеси, ниже по разрезу глины"
20130917,"40912,9",BTLR,"5,1","75,202","77,3192",17,"4,32E-03","6,77E-05","2,39E-04","1,46E-06",Песчаник
20130917,"40912,9",DIGR,"5,1","198,836","199,7325",17,"2,07E-04","1,94E-04","1,05E-05","1,07E-05","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20130917,"40912,9",DIGR,"5,1","198,836","199,7325",17,"2,03E-04","1,92E-04","9,94E-06","1,04E-05","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20130917,"40912,9",DRN,"5,1","214,379","215,0504",17,"1,89E-03","1,38E-03","2,18E-04","1,83E-04",Известняк
20130917,"40912,9",GRO,"5,1","139,264","140,316",17,"1,80E-03","1,67E-03","1,89E-04","2,40E-04",Галечники
20130917,"40912,9",KBTC,"5,1","270,247","270,8252",17,"2,86E-04","0,00E+00","1,90E-05","0,00E+00",Глина
20130917,"40912,9",KMGR,"5,1","129,344","130,5547",17,"2,71E-05","3,60E-05","2,40E-06","3,65E-06","Супесь, суглинок"
20130917,"40912,9",KORR,"5,1","176,308","177,1861",17,"6,79E-04","8,85E-04","1,10E-04","1,07E-04","Суглинки, глины с прослоями песков"
20130917,"40912,9",LACR,"5,1","144,217","145,3704",17,"2,18E-04","2,25E-04","1,70E-05","1,63E-05","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20130917,"40912,9",LSNR,"5,1","205,678","206,4361",17,"2,98E-04","4,01E-04","2,46E-05","2,63E-05","Глины, суглинки, супесь,"
20130917,"40912,9",NVNR,"5,1","415,151","415,513",17,"3,20E-05","1,03E-04","3,24E-06","1,02E-05",
20130917,"40912,9",PRTR,"5,1","219,868","220,5348",17,"5,30E-04","4,03E-04","6,97E-05","4,83E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20130917,"40912,9",PYA1,"5,1","307,314","307,8184",17,"1,07E-05","1,56E-05","4,74E-07","7,35E-07",
20130917,"40912,9",SOC,"5,1","514,929","515,2155",17,"2,43E-05","2,10E-05","5,07E-06","5,39E-06",Глинистые сланцы
20130917,"40912,9",STDR,"5,1","197,675","198,4351",17,"2,66E-04","2,31E-04","4,35E-05","3,48E-05",Песчано-валунно-галечные отложения
20130917,"40912,9",TRKR,"5,1","199,545","200,2798",17,"1,07E-03","1,34E-03","1,10E-04","1,47E-04","Глина, суглинок, песчано-валунно-галечные отложения"
20130917,"40912,9",VLKR,"5,1","137,591","138,7223",17,"8,66E-05","1,03E-04","5,41E-06","6,99E-06",Песчано-валунно-галечные отложения
20130917,"40912,9",VLKR,"5,1","137,591","138,7223",17,"4,68E-04","5,61E-04","5,84E-05","7,57E-05",Песчано-валунно-галечные отложения
20130917,"40912,9",ZEI,"5,1","169,878","170,929",17,"6,70E-04","7,35E-04","4,46E-05","4,09E-05","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20130917,"40912,9",ZEI,"5,1","169,878","170,929",17,"1,51E-03","1,62E-03","1,93E-05","2,06E-05","Ледниковые отложения, ниже по разрезу гранитоиды и сланцы"
20140110,"4529,8",AKT,"4,4","156,716","176,464",80,"2,86E-03","4,10E-03","1,40E-04","1,57E-04",Аргиллит
20140110,"4529,8",ARNR,"4,4","461,106","468,0664",80,"1,64E-05","1,74E-05","9,76E-07","1,44E-06",Песчано-валунно-галечные отложения
20140110,"4529,8",ARXR,"4,4","707,009","711,691",80,"8,38E-06","8,85E-06","7,07E-07","6,92E-07",
20140110,"4529,8",BTLR,"4,4","293,309","304,28",80,"2,17E-04","0,00E+00","1,20E-05","0,00E+00",Песчаник
20140110,"4529,8",DBC,"4,4","264,007","276,1094",80,"0,00E+00","6,35E-04","0,00E+00","3,14E-05",Известняк
20140110,"4529,8",DOMR,"4,4","672,802","677,7333",80,"1,54E-05","1,37E-05","7,00E-07","5,46E-07",
20140110,"4529,8",DRN,"4,4","105,837","132,6585",80,"5,19E-03","8,69E-03","1,39E-04","2,03E-04",Известняк
20140110,"4529,8",GOF,"4,4","642,034","647,0353",80,"1,76E-04","2,40E-04","4,40E-06","4,23E-06",Песчано-глинистые осадки
20140110,"4529,8",GRO,"4,4","364,784","373,4855",80,"6,25E-05","0,00E+00","5,59E-06","0,00E+00",Галечники
20140110,"4529,8",HNZR,"4,4","250,899","263,8578",80,"6,02E-04","9,27E-06","2,25E-05","1,86E-07","Скала, известняк"
20140110,"4529,8",KBTC,"4,4","552,107","557,9718",80,"8,04E-06","2,37E-04","2,78E-07","1,15E-05",Глина
20140110,"4529,8",NVNR,"4,4","693,27","697,9096",80,"1,88E-05","7,09E-05","7,29E-07","3,46E-06",
20140110,"4529,8",URKR,"4,4","165,926","184,7864",80,"4,62E-03","5,30E-03","1,40E-04","1,67E-04",Скальные породы
20140602,"80728,3",AKT,"4,4","292,732","293,0721",13,"1,37E-04","1,27E-04","8,39E-06","7,60E-06",Аргиллит
20140602,"80728,3",ARNR,"4,4","87,307","88,3324",13,"5,58E-04","6,88E-04","7,29E-05","6,53E-05",Песчано-валунно-галечные отложения
20140602,"80728,3",ARXR,"4,4","326,277","326,5991",13,"2,61E-05","3,11E-05","2,71E-06","3,22E-06",
20140602,"80728,3",BEYR,"4,4","211,068","211,5109",13,"9,92E-05","7,73E-05","5,83E-06","2,72E-06",Мергелистые известняки
20140602,"80728,3",BTKR,"4,4","62,339","63,8042",13,"0,00E+00","1,77E-04","0,00E+00","2,27E-05","Суглинки и супеси, ниже по разрезу глины"
20140602,"80728,3",BTLR,"4,4","111,946","112,8143",13,"7,24E-04","4,99E-04","3,87E-05","2,61E-05",Песчаник
20140602,"80728,3",DIGR,"4,4","151,923","152,6522",13,"8,27E-05","1,17E-04","3,01E-06","3,65E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды"
20140602,"80728,3",ERBR,"4,4","460,096","460,2878",13,"2,27E-04","2,22E-04","2,18E-05","2,63E-05",
20140602,"80728,3",GOF,"4,4","256,788","257,1318",13,"3,24E-04","3,74E-04","1,00E-05","1,03E-05",Песчано-глинистые осадки
20140602,"80728,3",HNZR,"4,4","149,424","150,1428",13,"1,55E-03","0,00E+00","6,83E-05","0,00E+00","Скала, известняк"
20140602,"80728,3",KMGR,"4,4","54,118","55,8347",13,"9,60E-06","9,45E-06","1,21E-06","9,63E-07","Супесь, суглинок"
20140602,"80728,3",KORR,"4,4","107,372","108,2321",13,"3,41E-04","4,01E-04","3,64E-05","3,26E-05","Суглинки, глины с прослоями песков"
20140602,"80728,3",LACR,"4,4","105,581","106,5418",13,"8,49E-04","0,00E+00","1,08E-05","0,00E+00","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20140602,"80728,3",LACR,"4,4","105,581","106,5418",13,"9,07E-05","1,01E-04","5,02E-06","4,91E-06","Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев,"
20140602,"80728,3",LSNR,"4,4","123,1","123,8572",13,"1,49E-04","1,52E-04","1,09E-05","1,26E-05","Глины, суглинки, супесь,"
20140602,"80728,3",NCK,"4,4","138,798","139,453",13,"1,65E-04","1,69E-04","1,58E-05","1,48E-05",
20140602,"80728,3",NEY,"4,4","210,41","210,9239",13,"9,47E-05","0,00E+00","7,59E-06","0,00E+00",
20140602,"80728,3",NVNR,"4,4","299,036","299,3334",13,"0,00E+00","1,27E-04","0,00E+00","7,01E-06",
20140602,"80728,3",NVNR,"4,4","299,036","299,3334",13,"0,00E+00","1,28E-04","0,00E+00","7,02E-06",
20140602,"80728,3",PRTR,"4,4","90,743","91,6889",13,"3,80E-04","6,05E-04","1,89E-05","2,28E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20140602,"80728,3",SHA1,"4,4","216,858","217,3845",13,"0,00E+00","7,62E-05","0,00E+00","7,30E-06",Известняк
20140602,"80728,3",STDR,"4,4","101,031","101,9095",13,"1,35E-04","1,01E-04","9,55E-06","1,01E-05",Песчано-валунно-галечные отложения
20140602,"80728,3",STDR,"4,4","101,031","101,9095",13,"1,29E-04","1,03E-04","9,65E-06","1,08E-05",Песчано-валунно-галечные отложения
20140602,"80728,3",TRKR,"4,4","57,559","59,0398",13,"3,60E-04","4,41E-04","4,28E-05","3,88E-05","Глина, суглинок, песчано-валунно-галечные отложения"
20140602,"80728,3",URKR,"4,4","235,526","235,9615",13,"2,50E-04","2,91E-04","1,73E-05","2,68E-05",Скальные породы
